id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
617902,Countdown,5bd226f9dcf5b18483df337b1df3ff0bb89773c13a4dcf714da7acfdaa0f7ee6,[],0+2+1+5+10+9+11+,1845+36+,"['Scott McCall', 'Small Puppy Pile']",en,428,1/1,0,79,3,1719,2013-01-01,G,M,N,C
617978,The Lesson,e0d75d245ee84071fa9ec467db6546530df3cfe949d5b2d83f30b684287d01ab,[],0+2+1+101+40+361+1368+,483+27+15+106+1167+11+412+,[],en,3321,1/1,5,379,57,17324,2013-01-01,E,M,C,C
617983,Magical Thinking,40d5cc2e091c0f9420fe54c80d07e3306d7e42fcd1bb89d8731114e10ece932f,[],5+1+2+,299+844+,[],en,4505,1/1,17,217,41,2496,2013-01-01,T,G,N,C
618290,Actual Puppy Derek Hale,a66e146b93eefb744bb36ff2173739f42913859f5ea20528a3a24ae5fc7813ec,[],0+2+1+,18+396+3408+,"['Sheriff Stilinski', 'Dog!Derek']",en,18162,1/1,158,9272,2516,149375,2013-01-01,T,M,C,C
618516,This is The Price of Love,c9a8669d64ccca42e4a6a73e27d81a72de1434256adb9ac6d37c3850e4c20dd6,[],22+1+6+,1226+810+0+,['Scott McCall'],en,581,1/1,3,23,1,440,2013-01-01,G,HG,N,C
618150,Lex Talionis,72640a038dd097e51baadf7a2663b9c91877e6307048525eedf2aecc7f4a5c59,[],32+4+12+,11+4802+3530+,['forced transformation'],en,1447,1/1,3,40,3,752,2013-01-01,G,G,R,C
455593,You Complete(ly Irritate) Me,cd508987674bc89312874872b2b4da3725dd1850da1ad02a6cde8d4c53db8478,[],43+1+10+79+476+645+40+,639+254+2764+6+553+80+277+732+658+1089+586+66+565+1111+51+679+27+140+,['five times fic'],en,26113,7/7,300,6054,1392,97653,2013-01-01,E,M,C,C
618781,Jesse's Girl!AU,7eb3b4b65cd503b93bc66e39b23f8508a35bd819338cf5186bb35c97f7f11350,[],0+,+,['Scott McCall'],en,1125,1/1,10,198,14,3362,2013-01-01,N,M,C,C
565870,And Tell Me Now Where Was My Fault?,fe65ce2e413720f420e5b411c3ededaa8fcbae2da45d1c2037dc2e6a88cbd4a0,[],0+2+1+5+9+11+,2+259+,"['Scott McCall', 'Sheriff Stilinski', 'only mentions of sex in the beginning']",en,3248,1/1,9,102,18,3394,2013-01-01,M,M,D,C
615113,Killer Smile,5837738d719b0d0e3578cdd167fca66fa45c903b4e9047186ceaff40ef1053ff,[],0+2+1+5+9+11+12+3+10+6+21+,3408+141+1147+,"['Scott McCall', 'FBI!AU', 'Werewolves are still a thing']",en,51434,1/1,130,2509,1069,93901,2013-01-01,E,M,V,C
617429,Bewitching Derek Hale,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],0+2+1+9+63+,89+541+1267+1373+80+658+,['Magic!Stiles'],en,7139,5/5,20,182,18,6452,2013-01-01,E,M,C,C
617905,Mysterious Stranger in Beacon Hills – 5 – Death & Rebirth,e158cf99bd20c665993c4d63d8972dbc9679b51b7bd42f314d094dfd9d853c35,[],1337+5+21+1+2+14+4+12+6+10+3+9+11+,257+15+,"['Scott McCall', 'Sheriff Stilinski']",en,7043,1/1,4,24,3,744,2013-01-01,M,GM,CVD,C
617928,It Started Out as a Feeling,6ff7d5ba0d882546063254bae41642feb3a8098de95a6cb1a1e93e34d207705e,[],0+28+22+33+140+2+1+11+9+6+3+10+5+21+24+151+,2228+3187+4081+844+,['Scott McCall'],en,15426,1/1,32,1378,335,32981,2013-01-01,E,M,C,C
618005,Sour Agent,03ac38ec8ed07fbe2b1966435c28fa222b5f8ece9adb20eb362c031169190a82,[],0+37+33+3+10+21+5+1+2+,+,"['Scott McCall', 'AU', 'geeky stiles', 'Secret Service Agent Derek', 'there is really like no action', 'its pretty much just angsty fluff']",en,9038,1/1,7,297,62,7505,2013-01-01,M,M,N,C
618025,Sciles,e158cf99bd20c665993c4d63d8972dbc9679b51b7bd42f314d094dfd9d853c35,[],30+1+,257+15+,['Scott McCall'],en,1134,1/1,2,218,13,7517,2013-01-01,N,M,CU,C
618144,The Only Girl In The World,0ff968ac142348b7bbaec8aaf0a00b761c900391833b323b13bcfe3cddc5f471,[],43+1+10+,370+1689+3449+38+592+0+,[],en,1164,1/1,8,228,18,4462,2013-01-01,T,M,C,C
618175,Cherry Popsicles,a2d19270a95317acb31ae99eb3427c0d12a342f183b1148a40e8029d3897a381,[],0+2+1+,316+738+69+451+257+,['Non Consensual'],en,1413,1/1,8,81,4,3525,2013-01-01,M,M,R,C
